movie_id	title	genre	tag
4831	Can't Stop the Music (1980)	['Comedy', 'Musical']	['golden raspberry (worst picture)', '70mm']
4832	Carny (1980)	['Drama']	
4833	Changeling, The (1980)	['Drama', 'Horror']	"[""erlend's dvds"", 'ghost story', 'atmospheric', 'deliberate', 'eerie', 'melancholy', 'somber', 'easily confused with other movie(s) (title)', 'ghost story']"
4834	Cheech & Chong's Next Movie (1980)	['Comedy']	['drugs', 'hilarious']
4835	Coal Miner's Daughter (1980)	['Drama']	['seen 2008', 'loretta lynn', 'oscar (best actress)', 'tommy lee jones', 'afi 100 (cheers)', 'oscar (best actress)']
4836	Competition, The (1980)	['Drama', 'Romance']	
4837	Cruising (1980)	['Crime', 'Drama', 'Thriller']	"['time capsule', ""tumey's dvds"", 'vhs']"
4838	D.O.A. (1980)	['Documentary']	
4839	Death Ship (1980)	['Horror']	
4840	Last Metro, The (Dernier mÃ©tro, Le) (1980)	['Drama', 'Romance']	"['criterion', 'bibliothek', ""tumey's dvds"", 'pg', 'gerard depardieu']"
4841	Divine Madness! (1980)	['Comedy']	['70mm']
4842	Dogs of War, The (1980)	['Drama', 'War']	['based on a book', 'christopher walken']
4843	Learning Curve, The (1999)	['Crime', 'Drama', 'Thriller']	
4844	Bandits (2001)	['Comedy', 'Crime', 'Romance']	['heist', 'bibliothek', 'bruce willis', 'bruce willis', 'bruce willis', 'funny']
4845	Corky Romano (2001)	['Comedy', 'Crime']	['chris kattan', 'worst movie ever']
4846	Iron Monkey (Siunin Wong Fei-hung tsi titmalau) (1993)	['Action', 'Comedy']	"[""eric's dvds"", 'wuxia', 'hilarious martial arts', 'ironic', 'wuxia']"
4847	Fat Girl (Ã ma soeur!) (2001)	['Drama']	['library vhs', 'biting', 'bleak', 'cynical', 'downbeat', 'forceful', 'intimate', 'matter-of-fact', 'moody', 'sexual', 'tense']
4848	Mulholland Drive (2001)	['Crime', 'Drama', 'Film-Noir', 'Mystery', 'Thriller']	"['jennifer connelly', 'noir thriller', 'lynch', 'mystery', 'spooky', 'strange', '2', 'surrealism', 'weird', 'psychological thriller', 'surreal', 'los angeles', 'scaring greatsoundtrack davidlynch angelobadalamenti thriller', 'david lynch', 'surreal', 'lynch dreams identites hollywood', 'art house', 'edgy', 'lynch', 'art house', 'dark', 'mindfuck', 'overrated', 'too weird', 'lesbian', ""actor's life"", 'actors', 'amnesia', 'audition', 'beautiful woman', 'bisexual', 'experimental', 'lesbian sex scene', 'masturbation', 'movie business', 'theatre', 'nonlinear', 'disturbing', 'art house', 'dvd', 'love this movie', 'scaring greatsoundtrack davidlynch angelobadalamenti thriller', 'creepy', 'ending lame', 'haunting visuals', 'dvd', 'bad acting', 'overrated', 'love this movie', 'favorite', 'mysterious', 'semiotic', 'david lynch', 'disturbing', 'los angeles', 'meta-movies', 'david lynch', 'creepy', 'jennifer connelly', 'cryptic', 'mystery', 'surreal', ""erlend's dvds"", 'surreal', 'deliberate', 'dreamlike', 'eerie', 'enigmatic', 'hallucinatory', 'menacing', 'stylized', 'david lynch', 'a bit confusing', 'breathtaking', 'mindfuck', 'nonlinear', 'surreal', 'nudity (full frontal - notable)', 'great movie', 'want to see again', 'cryptic', 'overrated', ""tumey's dvds"", 'dvd', ""doesn't make sense"", 'mindfuck', 'surreal', 'breathtaking', 'enigmatic', 'erotic', 'mindfuck', 'mysterious parcel', 'david lynch', 'overrated', 'special', ""doesn't make sense"", 'los angeles', 'mystery', 'nonlinear', 'overrated', 'david lynch', 'surreal', 'david lynch', 'art house', 'atmospheric', 'art house', 'wierd story', 'need to own', 'great movie', 'david lynch', 'mystery', 'surreal', 'surreal drama', 'drama', 'strangely compelling', 'lynch', 'strange', 'unique', 'complex story', 'crap', 'weird', 'dark', 'david lynch', 'weird', 'david lynch', 'surreal', 'mindblowing', 'no', 'lynch', 'crime gone awry', 'hot girls!', 'daft', 'uninspired', 'sueã±os', 'complex story', 'vague', '>', 'breathtaking', 'surreal']"
4849	My First Mister (2001)	['Comedy', 'Drama']	['hw drama']
4850	Spriggan (Supurigan) (1998)	['Action', 'Animation', 'Sci-Fi']	['library', 'anime', 'spectacle', 'over expositive']
4851	Things Behind the Sun (2001)	['Drama']	['less than 300 ratings', 'favorite scenes', 'hw drama']
4852	Bones (2001)	['Horror']	
4853	Brannigan (1975)	['Action']	
4854	Clambake (1967)	['Musical']	
4855	Dirty Harry (1971)	['Action', 'Crime', 'Drama', 'Thriller']	"['setting:san francisco', 'don siegel', 'disturbing', 'best performance:  clint eastwood as ""dirty"" harry callahan', 'andy robinson', 'don siegel', 'disturbing', 'forceful', 'gritty', 'harsh', 'moody', 'tense', 'visceral', 'clint eastwood', 'nudity (full frontal - brief)', 'crime', 'clint eastwood', 'crime', 'eastwood', 'revenge', 'clint eastwood', 'dirty harry', 'hs', 'clint eastwood', 'afi 100 (movie quotes)', 'afi 100 (thrills)', 'clint eastwood', ""sven's to see list""]"
4856	Destiny in Space (1994)	['Documentary', 'IMAX']	['space', 'dolby digital ex', 'leonard nimoy', 'space exploration', 'surround sound - 6 ch']
4857	Fiddler on the Roof (1971)	['Comedy', 'Drama', 'Musical']	"['musical', 'seen more than once', 'socially relevant', 'judaism', 'tradition!', 'oscar (best cinematography)', 'captivating', 'musical', 'on dvr', 'musical', ""adapted from b'way"", 'judaism', 'persecution', 'childhood classics', 'original medium was better', 'judaism', 'persecution', 'tradition!', 'g', '70mm', 'jewish', 'judaism', '70mm', 'afi 100 (cheers)', 'oscar (best cinematography)']"
4858	Hail Columbia! (1982)	['Documentary', 'IMAX']	['space']
4859	Kansas (1988)	['Crime', 'Drama']	
4860	Making the Grade (1984)	['Comedy']	
4861	Mission to Mir (1997)	['Documentary', 'IMAX']	['space']
4862	Not Without My Daughter (1991)	['Drama']	
4863	Female Trouble (1975)	['Comedy', 'Crime']	['16mm', 'baltimore', 'dysfunctional family', 'hitchhiker', 'kidnapping', 'trampolines']
4864	Titanica (1992)	['Documentary', 'IMAX']	
4865	From Hell (2001)	['Crime', 'Horror', 'Mystery', 'Thriller']	['serial killer', 'comics', 'horror', 'jack the ripper', 'johnny depp', 'serial killer', 'thriller', 'johnny depp', '1800s', 'asylum', 'doctors and patients', 'freemason', 'funeral', 'joseph merrick', 'letters', 'lobotomy', 'medicine', 'murder', 'nudity (full frontal)', 'nudity (rear)', 'opium', 'police investigation', 'prince', 'prostitutes', 'psychic abilities', 'victorian era', 'johnny depp', '19th century', 'jack the ripper', 'london', 'comic book', 'interesting', 'author:alan moore', 'nudity (topless)', 'johnny depp', 'comics', 'johnny depp', 'johnny depp', 'serial killer', 'nudity (topless)', 'brilliant', 'jack the ripper', 'johnny depp', 'adapted from:comic', 'author:alan moore', 'jack the ripper', 'murder', 'serial killer', 'alan moore', 'jack the ripper', 'serial killer', 'alan moore', 'johnny depp', 'comics', 'geoffrey rush', 'johnny depp', 'johnny depp', 'comic book', 'johnny depp', 'alan moore', 'comic book', 'comics', 'depp']
4866	Last Castle, The (2001)	['Action']	['gfei own it', 'actors']
4867	Riding in Cars with Boys (2001)	['Comedy', 'Drama']	"[""didn't finish"", 'movie to see']"
4868	Bangkok Dangerous (2000)	['Action', 'Crime', 'Romance']	['assassin', 'disambiguation:bangkok dangerous (2000/2008)', 'killer-as-protagonist', 'murder']
4869	Burnt Money (Plata Quemada) (2000)	['Action', 'Crime', 'Drama', 'Romance', 'Thriller']	
4870	Dancing at the Blue Iguana (2000)	['Drama']	['multiple storylines', 'strippers', 'nudity (full frontal - notable)', 'notable nudity']
4871	Focus (2001)	['Drama']	['to-rent']
4872	Intimacy (2000)	['Drama']	['ohsoso', 'library']
4873	Waking Life (2001)	['Animation', 'Drama', 'Fantasy']	['metaphysics', 'mnm', 'without martha', 'drugs', 'surreal', 'constitution of individuality and identity', 'life', 'memory', 'predestination', 'tango', 'rotoscope', 'philosophy', 'surreal', 'existentialism', 'philosophy', 'own', 'bohemian life', 'brief encounters', 'cerebral', 'dreamlike', 'fantasy life', 'literate', 'quirky', 'stylized', 'talky', 'twentysomething life', 'wanderlust', 'drugs', 'philosophy', 'pseudoscience', '1.5', 'lucid dreaming', 'metaphysics', 'philosophy', 'rotoscoping', 'dreams', 'facebook rec', 'drugs', 'overrated', 'blunt existentialism', 'rotoscoping', 'dreams', 'oppl', 'cartoon', 'ethan hawke', 'richard linklater', 'a must see', 'need to own', 'levitating/flying/ascending/possible abduction', 'a must see']
4874	K-PAX (2001)	['Drama', 'Fantasy', 'Mystery', 'Sci-Fi']	['dvd', 'sci-fi', 'aliens', 'psychiatrist', 'aliens', 'dvd', 'psychiatrist', 'psychiatrist as protagonist', '1.5', 'kevin spacey', 'alien', 'fantasy', 'sci-fi', 'aliens', 'misunderstood character teaches us all a cheesy lesson', 'alien', 'psychiatrist', 'sci-fi', 'good', 'jeff bridges', 'kevin spacey', 'regular', 'disturbing scene', 'sad but good', 'kevin spacey']
4875	On the Line (2001)	['Comedy', 'Romance']	
4876	Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001)	['Horror', 'Thriller']	['almost scary', 'nudity (full frontal)', 'ghosts/afterlife', 'set:mechanical gearworks', 'remake']
4877	Better Than Sex (2000)	['Comedy', 'Romance']	
4878	Donnie Darko (2001)	['Drama', 'Mystery', 'Sci-Fi', 'Thriller']	"['directorial debut', 'dani2006', 'dvd', 'time travel', 'edgy', 'mental illness', 'psychology', 'time travel', 'black humour', 'eighties', 'mystery', 'social commentary', 'time travel', 'ohsoso', 'surreal', 'a very touching movie', 'cool but freaky', 'divx', 'patrick swayze', 'teen', 'psychology', 'time travel', 'time travel', 'cdon', 'deus ex machina', 'imaginary friend', 'rabbits', 'see: watership down', 'pyschology', 'time travel', 'time travel', 'quirky', 'r', 'mindfuck', 'surreal', 'imdb top 250', 'my favourite', 'scope', 'time travel', 'surreal', 'legenda pt-br', 'madness', 'time travel', 'time travel', ""erlend's dvds"", 'biting', 'dreamlike', 'enigmatic', 'fantasy life', 'first love', 'hallucinatory', 'high school life', 'ominous', 'quirky', 'stylized', 'time travel', 'psychology', 'surreal', 'time travel', ""director's cut"", 'mental illness', 'time travel', 'cool but freaky', 'bunnies', 'time travel', 'my favourite', 'made-to-order cult movie', 'dvd', 'good dialogue', 'must see', 'alternate timeline', 'psychology', 'time travel', 'jake gyllenhaal', 'sci-fi', 'psychology', 'time travel', 'psychology', 'time travel', 'owned', 'time travel', ""tumey's dvds"", 'puzzle', 'get', 'time travel', ""don't want to see"", 'best movies ever', 'funny', 'thought-provoking', ""jb's dvds"", 'mindfuck', 'parallel universe', 'psychology', 'surreal', 'time travel', 'brillant film', 'my favourite', 'escapism', 'fate', 'time travel', 'mindfuck', 'time travel', 'strange', 'my favourite', 'time travel', 'drew barrymore', 'jake gyllenhaal', 'jena malone', 'maggie gyllenhaal', 'noah wyle', 'time travel', 'dvd-video', 'religious oppression', 'surreal', 'teenage angst', 'expect school', 'time travel', 'cool but freaky', 'ummarti2006', 'mindfuck']"
4879	High Heels and Low Lifes (2001)	['Comedy', 'Crime', 'Drama']	
4880	Life as a House (2001)	['Comedy', 'Drama']	['drama', 'family', 'family', 'poignant but boring', 'touching', 'nudity (rear)', 'nudity (topless - brief)', 'en kattonut alusta', 'hayden christiensen', 'jena malone', 'kevin kline', 'kristin scott thomas', 'clearplay', 'nudity (topless - brief)', 'r', 'hayden', 'very good']
4881	Man Who Wasn't There, The (2001)	['Comedy', 'Crime', 'Drama', 'Film-Noir']	"['coen bros', 'i fell on sleep...', 'cinematographer:roger deakins', 'coen brothers', 'unusual', 'great cinematography', 'narrated', 'noirish', 'coen brothers', 'coen bros', ""erlend's dvds"", 'like-i-like top pick', 'coen brothers', 'what is happiness?', 'coen bros', 'dvd', 'dvd', 'coen brothers', 'coen brothers', 'barber', 'barbershop', 'black and white', 'scarlett johansson', 'teen relationships', 'coen brothers', 'my movies', 'need to own']"
4882	Ouch (AÃ¯e) (2000)	['Comedy']	
4883	Town is Quiet, The (La Ville est tranquille) (2000)	['Drama']	['less than 300 ratings']
4884	Trembling Before G-d (2001)	['Documentary']	['teddy award', 'gay']
4885	Domestic Disturbance (2001)	['Thriller']	
4886	Monsters, Inc. (2001)	['Animation', 'Children', 'Comedy', 'Fantasy']	"['good cartoon children', 'pixar', 'pixar', 'dvd', 'pixar', 'seen more than once', 'comedy', 'favorites', 'seen more than once', 'animation', 'library vhs', 'comedy', 'pixar', 'imdb top 250', 'seen more than once', 'hella cool', 'the best of for kids and adults', 'pixar', 'disney', 'hilarious', 'oscar (best music - original song)', 'pixar', 'katottava', 'pixar', 'own', 'owned', 'animated', 'seen more than once', 'kids fun', 'disney', 'watched 2006', 'cartoon', 'pixar animation', '3', 'well done', 'dvd', 'oscar (best music - original score)', 'cgi', 'animation', 'pixar', 'pixar', 'disney', 'pixar', 'cartoon', 'cute', 'cute', 'owned', ""tumey's dvds"", 'classic', 'disney', 'vivid characters', 'dvd', 'sweet movie!', 'disney', 'pixar', 'classic animated tale', 'movielens top pick', 'animation', 'enjoyable', 'fun', 'innovative', 'pixar', 'billy crystal', 'james coburn', 'john goodman', 'mary gibbs', 'steve buscemi', 'oscar winner', 'pixar', 'my movies', 'billy crystal', 'jennifer tilly', 'john goodman', 'pixar', 'disney', 'pixar', 'pixar', 'pixar', 'animation', 'disney', 'pixar', 'hilarious', 'seen more than once']"
4887	One, The (2001)	['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Thriller']	['james wong', 'jet li', 'jet li', 'alternate universe', 'one of  the 10 best movies ever made.', 'jason statham']
4888	Tape (2001)	['Drama']	['biting', 'claustrophobic', 'intimate', 'matter-of-fact', 'talky', 'tense', 'want to see again', 'uma thurman', 'minimalist', 'hw drama', 'to-rent', 'a must see']
4889	Heist (2001)	['Crime', 'Drama']	"['intense', ""eric's dvds"", 'gene hackman']"
4890	Shallow Hal (2001)	['Comedy', 'Fantasy', 'Romance']	['peter farrelly', 'gwenth paltrow', 'gwyneth paltrow', 'jack black', 'jason alexander', 'joe viterelli', 'rene kirby', 'fat woman', 'bobby farrelly', 'gwyneth paltrow', 'jack black', 'peter farrelly', 'jack black', 'shallow plot', 'jack black', 'movie to see']
4891	King of the Jungle (2000)	['Drama', 'Thriller']	
4892	Maze (2000)	['Romance']	['nudity (full frontal - notable)']
4893	When a Stranger Calls (1979)	['Horror', 'Thriller']	
4894	Timerider (1982)	['Action', 'Sci-Fi', 'Western']	
4895	Wash, The (2001)	['Comedy']	
4896	Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)	['Adventure', 'Children', 'Fantasy']	"['based on a book', 'franchise', 'adventure', 'children', 'fantasy', 'd', 'harry potter', 'dvd', 'magic', 'wizards', 'magic', 'boarding school', 'book-learned', 'bravery', 'cat', 'cats', 'centaurs', 'chess', 'christmas', 'deceased family member', 'dogs', 'dragons', 'exuberant', 'forest', 'ghosts', 'goblins', 'halloween', 'humorous', 'invisibility', 'librarians', 'mirrors', 'owls', 'school', 'teachers and students', 'train', 'trolls', 'unicorns', 'adventure', 'magic', 'harry potter', 'magic', 'magic', 'chris columbus', 'based on a book', 'magic', 'fiona shaw', 'fantasy', 'magic', 'family', 'magic', 'based on a book', 'based on a book', ""eric's dvds"", 'adapted from:book', 'divx1', 'based on book', 'child hero', 'good versus evil', 'magic', 'saturn award (best costumes)', 'magic', 'harry potter', 'fantasy', 'potter', 'dvd', 'harper lee', 'harry potter', 'based on book', 'family', 'harper lee', 'magic', 'wizards', 'witch', 'adventure', 'children', 'fantasy', 'magic', 'magic', 'magic', 'sequel', 'alan rickman', 'daniel radcliffe', 'emma watson', 'maggie smith', 'richard harris', 'underwhelming', 'magic', 'fantasy', 'harry potter', 'books', 'magic', ""philosopher's"", 'harry', 'children', 'fantasy', 'mystery', 'fantasy', 'fantasy', 'must see', 'fiction', 'wizards', 'fantasy', 'magic']"
4897	Fluffer, The (2001)	['Drama', 'Romance']	
4898	Novocaine (2001)	['Comedy', 'Crime', 'Mystery', 'Thriller']	['helena bonham carter', 'steve martin']
4899	Black Knight, The (2001)	['Adventure', 'Comedy', 'Fantasy']	['awful awards', 'black comedy']
4900	Out Cold (2001)	['Comedy']	
4901	Spy Game (2001)	['Action', 'Crime', 'Drama', 'Thriller']	['espionage', 'multinational settings', 'seen 2006', 'brad pitt', 'multinational settings', 'brad pitt', 'clearplay', 'r', 'brad pitt', 'cia', 'espionage']
4902	Devil's Backbone, The (El Espinazo del diablo) (2001)	['Drama', 'Fantasy', 'Horror', 'Thriller', 'War']	"['spanish', 'ghosts', 'gold', 'neither fish nor fowl', 'orphanage', 'orphans', 'pseudo-artistic', 'purely as a horror movie this one stinks: even casper the friendly ghost is almost as scary', 'spanish civil war', 'guillermo del toro', ""paired with:devil's backbone"", ""paired with:pan's labyrinth"", ""tumey's dvds"", 'guillermo del toro', 'ghosts', 'guillermo del toro', 'my movies']"
4903	In the Bedroom (2001)	['Drama']	['drama', 'warning: dead children', 'austere', 'bleak', 'deliberate', 'intimate', 'ominous', 'somber', 'understated', 'owned', 'depressing']
4904	Way We Laughed, The (CosÃ¬ Ridevano) (1998)	['Drama']	
4905	Hell Up in Harlem (1973)	['Crime']	
4906	Bucktown (1975)	['Crime', 'Drama']	
4907	Across 110th Street (1972)	['Crime']	['blaxploitation']
4908	Little Soldier, The (Le Petit Soldat) (1963)	['Drama', 'War']	
4909	Incredible Shrinking Woman, The (1981)	['Comedy', 'Sci-Fi']	['directorial debut', 'author:richard matheson', 'matheson']
4910	Katie Tippel (Keetje Tippel) (1975)	['Drama']	
4911	Jabberwocky (1977)	['Adventure', 'Comedy', 'Fantasy']	['gilliam', 'owned', 'friday night movie', 'terry gilliam']
4912	Funny Girl (1968)	['Drama', 'Musical', 'Romance']	"['oscar (best actress)', ""adapted from b'way"", '70mm', '70mm', 'afi 100 (movie quotes)', 'oscar (best actress)']"
4913	Circus of Horrors (1960)	['Horror']	
4914	Breathless (Ã bout de souffle) (1960)	['Crime', 'Drama', 'Romance']	['emerson must see', 'goddard', 'perfect', 'goddard', 'cynical', 'deadpan', 'humorous', 'lovers on the lam', 'quirky', 'satirical', 'urbane', 'witty', 'criterion', 'french new wave', 'le plus grand des films', 'classic', 'neo-noir', 'deconstructive', 'dvd-r']
